Fecha,Estado,Precipitacion_mm,Radiacion_Wm2,Temp_Max,Temp_Min,Estado_norm,humedad_relativa,temp_meteo,dir_viento,vel_viento,anio_mes,precip_mensual_conagua,tmin_mensual,tmedia_mensual,tmax_mensual,pm_media_estado,PM_2_5,PM_010
2018-01-01,CDMX,0.5,4.4839,17.36,3.97,Ciudad de México,56.788121990369184,11.972954924874792,210.42237061769617,2.2260434056761267,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-02,CDMX,0.72,4.1066,19.08,3.76,Ciudad de México,58.87781350482315,12.037896494156929,156.7145242070117,1.4973288814691152,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-03,CDMX,0.01,4.3786,19.62,5.34,Ciudad de México,53.81089743589744,13.5475,178.195,1.758,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-04,CDMX,0.0,4.5324,19.62,3.52,Ciudad de México,58.61784511784512,12.65291095890411,140.66780821917808,1.5539383561643836,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-05,CDMX,0.0,4.8276,20.15,4.41,Ciudad de México,52.35884353741496,14.802891156462586,155.23299319727892,1.689795918367347,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-06,CDMX,0.0,5.4482,19.31,4.58,Ciudad de México,49.78099838969404,13.285475792988311,194.5041736227045,1.8924874791318864,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-07,CDMX,0.0,5.4924,20.67,2.18,Ciudad de México,44.28044871794872,12.794666666666666,154.35666666666663,1.505,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-08,CDMX,0.0,5.4074,18.58,2.47,Ciudad de México,45.31942215088282,13.13906510851419,172.23706176961602,2.204340567612688,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-09,CDMX,0.0,5.6412,21.37,1.79,Ciudad de México,39.635048231511256,12.156521739130437,186.8831385642738,1.5198664440734555,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-10,CDMX,0.0,5.6018,22.14,2.94,Ciudad de México,33.708196721311474,13.41618398637138,153.8517887563884,1.5308347529812607,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-11,CDMX,0.0,5.6952,22.0,2.83,Ciudad de México,41.53422370617696,14.656347826086956,169.6486956521739,1.796695652173913,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-12,CDMX,0.0,5.7811,19.76,0.63,Ciudad de México,44.3125,12.597666666666669,185.42,1.968,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-13,CDMX,0.0,5.7809,18.42,-0.98,Ciudad de México,37.68860353130016,11.171118530884808,202.2754590984975,2.216193656093489,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-14,CDMX,0.0,5.8212,16.47,-2.6,Ciudad de México,47.93108974358975,8.178187919463086,208.5233333333333,1.9901666666666664,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-15,CDMX,0.0,5.8198,19.12,-1.05,Ciudad de México,42.08038585209003,9.71510067114094,152.3494983277592,1.6513377926421404,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-16,CDMX,0.1,5.6849,18.89,1.55,Ciudad de México,41.72742200328407,10.438632478632478,168.99833055091818,2.1373956594323875,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-17,CDMX,0.02,5.3952,18.75,-0.09,Ciudad de México,54.127272727272725,10.03734939759036,169.725,1.8431666666666664,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-18,CDMX,0.0,5.2913,17.6,3.54,Ciudad de México,55.32852564102564,10.4605,163.66889632107024,1.8068561872909696,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-19,CDMX,0.01,4.9332,17.94,4.5,Ciudad de México,44.09485530546624,11.86544240400668,167.40901502504173,1.7318864774624374,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-20,CDMX,0.0,5.1732,19.51,4.47,Ciudad de México,43.58361204013378,12.992160278745644,166.3885017421603,1.803658536585366,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-21,CDMX,0.0,5.4984,21.06,5.19,Ciudad de México,45.78333333333333,14.330555555555556,165.31076388888889,1.9475694444444445,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-22,CDMX,0.02,5.0712,22.01,5.04,Ciudad de México,45.26210350584307,15.24808362369338,168.80347826086955,1.9142608695652172,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-23,CDMX,1.25,4.8931,21.17,6.03,Ciudad de México,61.52086811352254,13.754782608695653,171.34434782608696,2.1363478260869564,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-24,CDMX,2.48,4.0138,17.4,3.52,Ciudad de México,69.84433164128596,12.20158172231986,203.56375838926172,1.9746644295302012,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-25,CDMX,1.68,3.6463,16.89,2.03,Ciudad de México,67.54249547920433,11.304158790170131,208.625678119349,1.9213381555153708,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-26,CDMX,0.59,4.3889,19.03,4.62,Ciudad de México,64.21035058430718,12.763826086956522,166.070826306914,1.6278246205733558,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-27,CDMX,1.29,4.5132,19.19,6.75,Ciudad de México,59.78666666666667,13.697569444444444,188.09,1.7398333333333331,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-28,CDMX,1.15,3.2594,14.93,6.21,Ciudad de México,69.54103852596315,11.952264808362369,232.1438127090301,2.614715719063545,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-29,CDMX,0.55,2.7977,9.69,-0.41,Ciudad de México,69.26678445229682,8.954428044280442,217.20840630472856,3.8831873905429073,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-30,CDMX,0.03,3.8664,11.99,-1.62,Ciudad de México,46.83652173913043,6.903030303030303,246.39795918367344,2.2598639455782314,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-01-31,CDMX,0.01,3.8702,17.93,3.06,Ciudad de México,55.37370242214533,11.327436823104692,157.53173241852488,1.913550600343053,2018-01,7.9,4.1,12.7,21.2,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-01,CDMX,0.0,4.9606,20.65,5.29,Ciudad de México,48.579130434782606,14.336297640653358,169.96,1.7869565217391303,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-02,CDMX,0.02,5.844,21.72,4.97,Ciudad de México,48.13265306122449,15.011170212765958,211.66493055555557,2.1234375,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-03,CDMX,0.01,5.0602,21.47,4.12,Ciudad de México,55.62166666666667,14.645833333333334,171.10590277777777,1.6524305555555556,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-04,CDMX,0.01,5.2402,22.57,6.93,Ciudad de México,44.94463087248322,15.883216783216785,177.94755244755245,1.795979020979021,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-05,CDMX,0.2,5.3964,22.97,5.97,Ciudad de México,44.33854166666666,16.395108695652173,185.04891304347825,1.975905797101449,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-06,CDMX,0.24,5.1569,22.5,7.71,Ciudad de México,41.098958333333336,16.473369565217393,161.7536231884058,1.828804347826087,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-07,CDMX,0.45,4.3373,20.43,7.07,Ciudad de México,46.32118055555556,15.420833333333333,189.7173913043478,2.2615942028985505,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-08,CDMX,0.52,4.6735,17.71,7.18,Ciudad de México,59.813067150635206,13.696394686907022,208.04554079696396,2.612713472485769,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-09,CDMX,2.7,3.3802,15.22,6.48,Ciudad de México,69.90780141843972,12.495933456561922,190.24954128440368,1.9236697247706425,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-10,CDMX,0.15,4.1306,18.74,5.23,Ciudad de México,64.38327526132404,13.37704918032787,186.24772313296904,2.1887067395264115,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-11,CDMX,0.0,4.0966,16.55,5.93,Ciudad de México,53.30313588850174,15.004181818181818,184.8709090909091,2.453818181818182,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-12,CDMX,0.58,5.3405,21.58,4.11,Ciudad de México,57.060763888888886,15.242286751361162,182.981884057971,2.1380434782608697,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-13,CDMX,0.12,5.4818,22.79,5.48,Ciudad de México,64.21968365553603,14.497247706422018,173.53682170542635,2.121511627906977,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-14,CDMX,0.0,5.3251,22.69,6.08,Ciudad de México,61.30228471001757,15.21467889908257,169.58381502890174,2.1159922928709056,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-15,CDMX,0.0,6.3773,23.63,5.2,Ciudad de México,51.53356890459364,15.548717948717949,168.9022988505747,1.827586206896552,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-16,CDMX,0.0,6.492,24.46,5.54,Ciudad de México,38.150877192982456,15.99724770642202,163.132183908046,1.8327586206896551,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-17,CDMX,0.0,6.2462,23.64,6.27,Ciudad de México,40.78846153846154,16.110363636363637,181.7851711026616,1.993536121673004,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-18,CDMX,0.04,6.007,22.67,5.27,Ciudad de México,46.74410163339383,15.049905482041588,156.91304347826087,2.099407114624506,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-19,CDMX,3.07,4.1206,20.6,6.84,Ciudad de México,50.64476021314388,15.982122905027932,159.76893203883495,2.2580582524271846,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-20,CDMX,0.67,4.6702,20.56,8.04,Ciudad de México,50.14236111111112,16.38294010889292,170.12689393939394,2.2488636363636365,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-21,CDMX,0.37,5.5723,23.26,6.45,Ciudad de México,49.8411867364747,15.932246376811596,183.2973484848485,1.934469696969697,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-22,CDMX,0.82,5.8795,24.29,6.76,Ciudad de México,54.5479704797048,16.172586872586873,180.28744939271252,1.8890688259109312,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-23,CDMX,0.12,5.8078,22.32,9.17,Ciudad de México,54.8766859344894,16.545454545454547,155.40339702760085,1.6261146496815286,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-24,CDMX,2.21,5.3407,23.89,6.39,Ciudad de México,51.89021956087824,17.14625,175.87280701754386,2.0559210526315788,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-25,CDMX,0.76,5.7641,24.0,7.67,Ciudad de México,55.348336594911935,17.01622176591376,158.83801295896328,1.8965442764578837,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-26,CDMX,2.04,5.2985,22.41,9.23,Ciudad de México,53.588353413654616,17.668763102725368,171.31194690265488,2.0732300884955754,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-27,CDMX,1.22,5.9786,23.89,8.06,Ciudad de México,54.54296875,17.698979591836736,169.475,1.8338636363636365,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-02-28,CDMX,0.01,5.7821,25.1,7.43,Ciudad de México,46.50478011472276,18.311309523809523,163.33991228070175,1.7826754385964911,2018-02,7.7,9.6,16.8,24.0,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-01,CDMX,0.05,6.3163,25.63,6.46,Ciudad de México,50.01908396946565,18.5282,178.4446902654867,2.489823008849557,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-02,CDMX,0.0,6.6794,24.54,7.74,Ciudad de México,54.71346153846154,17.03125,190.2321428571429,2.2513392857142858,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-03,CDMX,0.0,6.6586,25.04,5.96,Ciudad de México,43.99808061420345,16.84185110663984,166.62806236080178,2.065924276169265,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-04,CDMX,0.0,6.8299,25.64,5.87,Ciudad de México,32.26639344262295,17.22155172413793,164.65871121718376,1.764200477326969,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-05,CDMX,0.27,6.2213,25.54,6.36,Ciudad de México,37.66666666666666,17.775877192982456,161.86111111111111,1.7951388888888888,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-06,CDMX,0.54,4.9958,25.1,7.45,Ciudad de México,42.74583333333333,17.939473684210526,178.43287037037038,1.8136574074074077,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-07,CDMX,1.29,4.4309,20.49,8.36,Ciudad de México,61.35517970401691,15.014922048997771,219.87764705882356,2.223529411764706,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-08,CDMX,0.08,5.7571,22.73,8.03,Ciudad de México,53.267634854771785,16.502183406113538,182.87822014051525,1.6674473067915692,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-09,CDMX,0.17,6.2909,24.96,7.29,Ciudad de México,49.7734693877551,17.91051502145923,178.57894736842104,2.006937799043062,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-10,CDMX,0.0,6.8254,26.7,6.78,Ciudad de México,46.4689378757515,17.989006342494715,146.14356435643563,1.6883663366336634,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-11,CDMX,0.05,6.96,27.56,7.54,Ciudad de México,33.81458333333333,19.603508771929825,164.3828125,1.93828125,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-12,CDMX,0.64,6.1819,25.5,8.46,Ciudad de México,50.93849206349206,17.607708333333335,205.76470588235293,2.3799019607843137,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-13,CDMX,0.28,6.5515,26.16,7.47,Ciudad de México,50.73735408560312,18.248979591836736,184.5735294117647,1.8919117647058823,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-14,CDMX,0.97,6.4109,24.55,7.59,Ciudad de México,55.67432950191571,16.979116465863452,173.1270588235294,2.003764705882353,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-15,CDMX,1.01,6.5393,24.92,7.1,Ciudad de México,53.32884615384615,17.00625,157.40801886792454,1.8195754716981127,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-16,CDMX,0.09,6.5962,25.27,8.05,Ciudad de México,43.20761904761905,17.694610778443113,167.96270396270396,1.8097902097902097,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-17,CDMX,0.0,6.6898,25.74,7.92,Ciudad de México,33.9449715370019,18.592629482071715,172.7262180974478,2.031322505800464,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-18,CDMX,0.02,5.7706,25.6,9.52,Ciudad de México,32.33901515151515,18.706958250497017,172.02083333333334,1.864351851851852,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-19,CDMX,0.0,7.1926,26.89,8.44,Ciudad de México,27.339960238568587,19.880375782881003,167.9187935034803,1.7361948955916473,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-20,CDMX,0.37,6.6509,26.66,7.15,Ciudad de México,33.507936507936506,19.113333333333333,168.72222222222223,2.102314814814815,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-21,CDMX,2.01,6.3394,26.54,7.53,Ciudad de México,48.886454183266935,18.16708333333333,172.8061674008811,2.126431718061674,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-22,CDMX,0.37,6.5081,25.21,8.55,Ciudad de México,48.29222011385199,17.53658051689861,163.3956043956044,2.22989010989011,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-23,CDMX,0.06,7.5636,26.0,5.02,Ciudad de México,45.09160305343512,17.619038076152304,161.4203539823009,2.2533185840707963,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-24,CDMX,0.0,7.7604,26.77,6.84,Ciudad de México,28.304597701149422,18.4359437751004,141.82666666666665,2.288222222222222,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-25,CDMX,0.0,7.8132,27.73,7.28,Ciudad de México,25.053359683794465,18.510953346855985,173.6255605381166,1.755829596412556,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-26,CDMX,0.03,7.2302,27.23,7.24,Ciudad de México,35.41235059760956,19.459498956158665,163.43619489559163,1.9271461716937357,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-27,CDMX,0.16,6.8405,27.03,7.98,Ciudad de México,40.952674897119344,19.696103896103896,163.67757009345794,2.241121495327103,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-28,CDMX,0.1,7.5113,26.14,7.58,Ciudad de México,38.55122950819672,19.41619870410367,164.24557522123894,2.9962389380530974,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-29,CDMX,0.16,6.8966,25.7,7.65,Ciudad de México,41.49166666666667,18.75548245614035,173.4671052631579,2.460964912280702,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-30,CDMX,0.43,4.9529,24.45,7.28,Ciudad de México,54.54716981132076,15.545916114790288,205.63796909492277,2.385871964679912,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-03-31,CDMX,0.15,6.2525,23.88,5.92,Ciudad de México,37.81458333333333,15.87390350877193,198.33552631578948,1.9905701754385965,2018-03,12.2,11.5,19.1,26.7,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-01,CDMX,0.01,7.499,25.66,6.6,Ciudad de México,31.5125,18.03267543859649,178.1951754385965,1.9339912280701756,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-02,CDMX,0.22,6.1327,25.93,7.96,Ciudad de México,34.10669456066945,19.09405286343612,182.93832599118943,1.8191629955947135,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-03,CDMX,0.39,6.1447,26.6,9.22,Ciudad de México,42.94320486815416,19.67100213219616,172.73134328358208,2.071641791044776,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-04,CDMX,4.04,6.0998,25.23,7.28,Ciudad de México,52.45908183632734,17.959538784067085,179.1740041928721,2.291194968553459,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-05,CDMX,2.48,6.0958,24.58,9.61,Ciudad de México,62.29365079365079,17.262708333333332,165.27291666666667,1.8739583333333332,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-06,CDMX,1.92,5.8781,24.64,9.29,Ciudad de México,61.90637450199203,16.3447983014862,166.86638830897704,1.949269311064718,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-07,CDMX,0.0,6.8669,25.32,8.22,Ciudad de México,47.43877551020408,18.07127192982456,177.41041666666666,1.809375,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-08,CDMX,0.02,6.9295,26.24,7.09,Ciudad de México,33.84583333333333,19.43640350877193,174.87083333333334,1.904375,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-09,CDMX,0.35,6.1534,26.7,9.09,Ciudad de México,37.32083333333333,19.27061403508772,168.07708333333332,2.090625,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-10,CDMX,4.67,4.9853,24.63,7.13,Ciudad de México,57.08786610878661,16.1295154185022,167.64225941422595,2.6184100418410043,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-11,CDMX,3.62,5.5582,23.3,7.5,Ciudad de México,62.20675105485232,15.362666666666668,185.4367088607595,1.8261603375527429,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-12,CDMX,1.36,5.8207,23.59,8.38,Ciudad de México,53.57834101382488,17.207560975609756,176.28571428571428,1.8299539170506915,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-13,CDMX,0.11,6.4546,25.13,8.52,Ciudad de México,43.319057815845824,18.37178329571106,186.1713062098501,2.3276231263383296,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-14,CDMX,0.0,7.5578,24.84,6.89,Ciudad de México,36.11949685534592,18.252538631346575,185.53556485355648,2.6292887029288705,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-15,CDMX,0.23,7.1556,24.89,5.23,Ciudad de México,48.57651991614256,16.64569536423841,194.31446540880503,2.2163522012578616,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-16,CDMX,0.02,6.185,25.52,6.41,Ciudad de México,42.58604651162791,17.77413793103448,164.3953488372093,2.0623255813953487,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-17,CDMX,0.17,6.0828,26.14,9.33,Ciudad de México,30.51136363636364,19.627163461538466,184.41590909090908,2.0256818181818184,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-18,CDMX,0.1,6.3202,27.29,9.84,Ciudad de México,29.62076749435666,19.864200477326968,153.43990929705217,2.3814058956916098,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-19,CDMX,0.02,7.4299,26.45,8.92,Ciudad de México,31.577405857740587,18.84043956043956,159.39039665970773,2.854070981210856,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-20,CDMX,0.01,7.2113,26.1,7.39,Ciudad de México,41.82212581344903,18.00983981693364,164.80694143167028,2.0947939262472883,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-21,CDMX,1.92,6.1752,27.81,8.33,Ciudad de México,40.91452991452992,19.43792325056433,172.491452991453,2.0792735042735044,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-22,CDMX,6.1,5.8094,26.4,10.9,Ciudad de México,57.047916666666666,18.69232456140351,166.47916666666666,1.9485416666666664,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-23,CDMX,5.21,5.5166,21.43,12.12,Ciudad de México,61.06485355648535,18.32444933920705,164.52192066805844,1.997286012526096,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-24,CDMX,4.9,5.0071,23.41,11.56,Ciudad de México,59.85355648535565,18.12488986784141,169.16108786610877,1.9623430962343096,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-25,CDMX,0.98,5.9966,26.1,10.96,Ciudad de México,58.45378151260504,17.630752212389382,194.0546218487395,1.8426470588235293,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-26,CDMX,1.75,6.558,25.91,9.49,Ciudad de México,58.65130260521042,18.051157894736843,170.1963927855711,2.1595190380761524,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-27,CDMX,1.77,6.7147,26.65,8.99,Ciudad de México,54.66799204771372,18.346346555323592,162.81709741550696,2.2,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-28,CDMX,1.67,6.6566,24.54,9.72,Ciudad de México,61.43737574552684,17.72776617954071,167.9821073558648,2.268787276341948,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-29,CDMX,0.88,6.2717,26.2,8.55,Ciudad de México,55.98406374501992,18.401673640167363,181.890438247012,2.163545816733068,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-04-30,CDMX,2.7,4.6363,24.12,10.22,Ciudad de México,52.63690476190476,17.546041666666667,158.83531746031747,2.287698412698413,2018-04,44.5,10.9,18.8,26.6,114.21743015521065,90.88789356984479,137.5469667405765
2018-05-01,CDMX,4.48,5.3806,25.88,10.29,Ciudad de México,54.33928571428572,17.472708333333333,176.87896825396825,2.261904761904762,2018-05,59.1,12.7,20.1,27.5,114.21743015521065,90.88789356984479,137.5469667405765
